r_id,r_c_id,r_start_date,r_end_date,hours,total_cost,r_p_id,r_e_id
3167,1051,2024-07-31 16:36:00,2024-07-31 19:36:00,,,13167,107
3168,3510,2024-07-31 16:53:00,2024-07-31 18:53:00,,,13168,107
3169,3488,2024-07-31 17:49:00,2024-07-31 20:49:00,,,13169,111
3170,2266,2024-07-31 19:16:00,2024-07-31 22:00:00,,,13170,111
3171,134,2024-07-31 20:03:00,2024-07-31 22:00:00,,,13171,111
3172,2931,2024-08-01 07:08:00,2024-08-01 08:08:00,,,13173,108
3173,492,2024-08-01 07:08:00,2024-08-01 10:08:00,,,13172,112
3174,4762,2024-08-01 07:18:00,2024-08-01 09:18:00,,,13174,112
3175,3480,2024-08-01 07:33:00,2024-08-01 08:33:00,,,13175,110
3176,2394,2024-08-01 08:15:00,2024-08-01 12:15:00,,,13176,108
3177,3983,2024-08-01 10:32:00,2024-08-01 12:32:00,,,13177,108
3178,3486,2024-08-01 10:57:00,2024-08-01 13:57:00,,,13178,112
3179,67,2024-08-01 11:07:00,2024-08-01 13:07:00,,,13179,112
3180,4620,2024-08-01 11:11:00,2024-08-01 12:11:00,,,13180,108
3181,1099,2024-08-01 11:20:00,2024-08-01 12:20:00,,,13181,108
3182,2822,2024-08-01 12:49:00,2024-08-01 15:49:00,,,13182,112
3183,1309,2024-08-01 13:08:00,2024-08-01 15:08:00,,,13183,112
3184,4985,2024-08-01 13:16:00,2024-08-01 15:16:00,,,13184,112
3185,2999,2024-08-01 13:22:00,2024-08-01 16:22:00,,,13185,112
3186,1380,2024-08-01 13:34:00,2024-08-01 15:34:00,,,13186,110
3187,2311,2024-08-01 15:14:00,2024-08-01 17:14:00,,,13187,109
3188,4773,2024-08-01 15:28:00,2024-08-01 18:28:00,,,13188,112
3189,4881,2024-08-01 15:31:00,2024-08-01 18:31:00,,,13189,112
3190,3688,2024-08-01 17:23:00,2024-08-01 20:23:00,,,13190,103
3191,642,2024-08-01 17:41:00,2024-08-01 18:41:00,,,13191,112
3192,4886,2024-08-01 18:35:00,2024-08-01 19:35:00,,,13192,109
3193,1044,2024-08-01 18:51:00,2024-08-01 20:51:00,,,13193,112
3194,1021,2024-08-01 19:14:00,2024-08-01 20:14:00,,,13194,109
3195,2766,2024-08-02 07:02:00,2024-08-02 08:02:00,,,13195,103
3196,3873,2024-08-02 09:02:00,2024-08-02 11:02:00,,,13196,101
3197,4055,2024-08-02 09:12:00,2024-08-02 11:12:00,,,13197,102
3198,1746,2024-08-02 10:00:00,2024-08-02 11:00:00,,,13198,102
3199,698,2024-08-02 10:00:00,2024-08-02 13:00:00,,,13199,103
3200,100,2024-08-02 11:38:00,2024-08-02 13:38:00,,,13200,103
3201,122,2024-08-02 11:48:00,2024-08-02 12:48:00,,,13201,101
3202,1494,2024-08-02 12:16:00,2024-08-02 14:16:00,,,13202,102
3203,946,2024-08-02 12:43:00,2024-08-02 15:43:00,,,13203,102
3204,1500,2024-08-02 13:23:00,2024-08-02 15:23:00,,,13204,103
3205,333,2024-08-02 13:38:00,2024-08-02 14:38:00,,,13205,102
3206,2647,2024-08-02 13:51:00,2024-08-02 15:51:00,,,13206,101
3207,1355,2024-08-02 15:04:00,2024-08-02 19:04:00,,,13207,112
3208,4574,2024-08-02 15:09:00,2024-08-02 17:09:00,,,13208,102
3209,1673,2024-08-02 16:11:00,2024-08-02 19:11:00,,,13209,110
3210,3989,2024-08-02 16:25:00,2024-08-02 18:25:00,,,13210,102
3211,627,2024-08-02 16:29:00,2024-08-02 20:29:00,,,13211,102
3212,1479,2024-08-02 17:05:00,2024-08-02 18:05:00,,,13212,102
3213,2927,2024-08-02 17:23:00,2024-08-02 20:23:00,,,13213,110
3214,2517,2024-08-02 17:44:00,2024-08-02 18:44:00,,,13214,102
3215,461,2024-08-02 18:03:00,2024-08-02 20:03:00,,,13215,102
3216,3298,2024-08-02 19:36:00,2024-08-02 20:36:00,,,13216,102
3217,2810,2024-08-02 19:39:00,2024-08-02 22:00:00,,,13217,110
3218,522,2024-08-02 20:00:00,2024-08-02 22:00:00,,,13218,110
3219,2957,2024-08-02 20:53:00,2024-08-02 21:53:00,,,13219,112
3220,1178,2024-08-02 20:57:00,2024-08-02 22:00:00,,,13220,112
3221,4707,2024-08-03 07:02:00,2024-08-03 09:02:00,,,13221,111
3222,2330,2024-08-03 07:18:00,2024-08-03 08:18:00,,,13222,112
3223,3131,2024-08-03 08:10:00,2024-08-03 10:10:00,,,13223,111
3224,3103,2024-08-03 08:52:00,2024-08-03 11:52:00,,,13224,107
3225,907,2024-08-03 08:56:00,2024-08-03 11:56:00,,,13225,111
3226,1425,2024-08-03 09:18:00,2024-08-03 10:18:00,,,13226,107
3227,3593,2024-08-03 09:22:00,2024-08-03 11:22:00,,,13227,112
3228,2507,2024-08-03 09:31:00,2024-08-03 11:31:00,,,13228,112
3229,1777,2024-08-03 09:40:00,2024-08-03 11:40:00,,,13229,112
3230,669,2024-08-03 09:50:00,2024-08-03 10:50:00,,,13230,111
3231,4779,2024-08-03 10:14:00,2024-08-03 12:14:00,,,13231,112
3232,3923,2024-08-03 10:54:00,2024-08-03 13:54:00,,,13232,111
3233,470,2024-08-03 11:23:00,2024-08-03 13:23:00,,,13233,111
3234,4840,2024-08-03 12:14:00,2024-08-03 16:14:00,,,13234,112
3235,1769,2024-08-03 12:15:00,2024-08-03 13:15:00,,,13235,111
3236,1541,2024-08-03 12:28:00,2024-08-03 14:28:00,,,13236,107
3237,95,2024-08-03 13:16:00,2024-08-03 14:16:00,,,13237,112
3238,4573,2024-08-03 13:40:00,2024-08-03 14:40:00,,,13238,111
3239,3567,2024-08-03 13:40:00,2024-08-03 14:40:00,,,13239,107
3240,3668,2024-08-03 13:53:00,2024-08-03 15:53:00,,,13240,111
3241,3522,2024-08-03 14:30:00,2024-08-03 17:30:00,,,13241,103
3242,1721,2024-08-03 14:35:00,2024-08-03 16:35:00,,,13242,107
3243,200,2024-08-03 14:41:00,2024-08-03 17:41:00,,,13243,103
3244,1507,2024-08-03 14:59:00,2024-08-03 17:59:00,,,13244,101
3245,3681,2024-08-03 15:04:00,2024-08-03 19:04:00,,,13245,101
3246,1618,2024-08-03 15:31:00,2024-08-03 16:31:00,,,13246,101
3247,3638,2024-08-03 15:43:00,2024-08-03 18:43:00,,,13247,107
3248,4572,2024-08-03 15:49:00,2024-08-03 19:49:00,,,13248,101
3249,3211,2024-08-03 16:39:00,2024-08-03 18:39:00,,,13249,107
3250,1076,2024-08-03 16:44:00,2024-08-03 19:44:00,,,13250,103
3251,653,2024-08-03 16:57:00,2024-08-03 19:57:00,,,13251,103
3252,2467,2024-08-03 17:22:00,2024-08-03 19:22:00,,,13252,107
3253,4387,2024-08-03 18:20:00,2024-08-03 19:20:00,,,13253,101
3254,3340,2024-08-03 18:59:00,2024-08-03 20:59:00,,,13254,107
3255,4091,2024-08-03 18:59:00,2024-08-03 19:59:00,,,13255,101
3256,1359,2024-08-03 19:07:00,2024-08-03 22:00:00,,,13256,107
3257,2894,2024-08-03 19:20:00,2024-08-03 21:20:00,,,13257,101
3258,1524,2024-08-03 19:24:00,2024-08-03 21:24:00,,,13258,107
3259,3168,2024-08-03 19:33:00,2024-08-03 22:00:00,,,13259,103
3260,2226,2024-08-03 19:56:00,2024-08-03 21:56:00,,,13260,107
3261,475,2024-08-03 20:07:00,2024-08-03 21:07:00,,,13261,103
3262,2726,2024-08-03 20:10:00,2024-08-03 22:00:00,,,13262,101
3263,4724,2024-08-03 20:27:00,2024-08-03 22:00:00,,,13263,103
3264,4702,2024-08-03 20:37:00,2024-08-03 22:00:00,,,13264,107
3265,3206,2024-08-03 20:39:00,2024-08-03 22:00:00,,,13265,101
3266,303,2024-08-04 07:16:00,2024-08-04 09:16:00,,,13266,101
3267,2008,2024-08-04 07:20:00,2024-08-04 09:20:00,,,13267,111
3268,1056,2024-08-04 08:22:00,2024-08-04 11:22:00,,,13268,105
3269,4708,2024-08-04 08:35:00,2024-08-04 11:35:00,,,13269,105
3270,2924,2024-08-04 09:13:00,2024-08-04 11:13:00,,,13270,105
3271,4578,2024-08-04 09:39:00,2024-08-04 12:39:00,,,13271,105
3272,4200,2024-08-04 10:02:00,2024-08-04 11:02:00,,,13272,105
3273,705,2024-08-04 10:07:00,2024-08-04 12:07:00,,,13273,105
3274,2362,2024-08-04 10:26:00,2024-08-04 11:26:00,,,13274,101
3275,56,2024-08-04 10:26:00,2024-08-04 11:26:00,,,13275,111
3276,3984,2024-08-04 10:31:00,2024-08-04 12:31:00,,,13276,101
3277,1070,2024-08-04 10:46:00,2024-08-04 11:46:00,,,13277,105
3278,4752,2024-08-04 11:06:00,2024-08-04 14:06:00,,,13278,101
3279,2097,2024-08-04 11:11:00,2024-08-04 12:11:00,,,13279,111
3280,3903,2024-08-04 11:47:00,2024-08-04 13:47:00,,,13280,105
3281,2966,2024-08-04 12:08:00,2024-08-04 14:08:00,,,13281,111
3282,4741,2024-08-04 12:20:00,2024-08-04 15:20:00,,,13282,111
3283,2924,2024-08-04 12:46:00,2024-08-04 13:46:00,,,13283,111
3284,2299,2024-08-04 13:06:00,2024-08-04 14:06:00,,,13284,105
3285,4600,2024-08-04 13:09:00,2024-08-04 15:09:00,,,13285,105
3286,2174,2024-08-04 13:09:00,2024-08-04 14:09:00,,,13286,101
3287,4587,2024-08-04 13:23:00,2024-08-04 16:23:00,,,13287,105
3288,661,2024-08-04 14:14:00,2024-08-04 16:14:00,,,13288,105
3289,2012,2024-08-04 14:46:00,2024-08-04 16:46:00,,,13289,103
3290,1532,2024-08-04 15:28:00,2024-08-04 16:28:00,,,13290,103
3291,99,2024-08-04 15:31:00,2024-08-04 17:31:00,,,13291,105
3292,2372,2024-08-04 15:40:00,2024-08-04 17:40:00,,,13292,110
3293,4897,2024-08-04 16:16:00,2024-08-04 19:16:00,,,13293,103
3294,423,2024-08-04 16:35:00,2024-08-04 19:35:00,,,13294,105
3295,3904,2024-08-04 17:06:00,2024-08-04 19:06:00,,,13295,103
3296,1926,2024-08-04 17:09:00,2024-08-04 20:09:00,,,13296,110
3297,1811,2024-08-04 17:17:00,2024-08-04 18:17:00,,,13297,103
3298,2130,2024-08-04 18:08:00,2024-08-04 21:08:00,,,13298,103
3299,1848,2024-08-04 19:27:00,2024-08-04 22:00:00,,,13299,105
3300,4164,2024-08-04 19:42:00,2024-08-04 20:42:00,,,13300,105
3301,887,2024-08-04 19:44:00,2024-08-04 20:44:00,,,13301,103
3302,3605,2024-08-04 19:53:00,2024-08-04 20:53:00,,,13302,110
3303,4215,2024-08-04 20:10:00,2024-08-04 22:00:00,,,13303,105
3304,4775,2024-08-04 20:18:00,2024-08-04 22:00:00,,,13304,110
3305,4570,2024-08-04 20:52:00,2024-08-04 22:00:00,,,13305,105
3306,2366,2024-08-04 20:59:00,2024-08-04 21:59:00,,,13306,103
3307,2418,2024-08-05 07:11:00,2024-08-05 10:11:00,,,13307,102
3308,1772,2024-08-05 08:19:00,2024-08-05 10:19:00,,,13308,102
3309,1268,2024-08-05 09:55:00,2024-08-05 11:55:00,,,13309,108
3310,159,2024-08-05 12:20:00,2024-08-05 13:20:00,,,13310,102
3311,3705,2024-08-05 14:19:00,2024-08-05 15:19:00,,,13311,110
3312,643,2024-08-05 14:38:00,2024-08-05 16:38:00,,,13312,111
3313,1634,2024-08-05 14:58:00,2024-08-05 16:58:00,,,13313,110
3314,2757,2024-08-05 15:20:00,2024-08-05 16:20:00,,,13314,111
3315,1705,2024-08-05 16:37:00,2024-08-05 18:37:00,,,13315,110
3316,3576,2024-08-05 17:07:00,2024-08-05 19:07:00,,,13316,102
3317,1633,2024-08-05 17:18:00,2024-08-05 19:18:00,,,13317,110
3318,1992,2024-08-05 17:36:00,2024-08-05 19:36:00,,,13318,110
3319,2095,2024-08-05 17:54:00,2024-08-05 18:54:00,,,13319,111
3320,4950,2024-08-05 20:24:00,2024-08-05 22:00:00,,,13320,110
3321,2832,2024-08-06 08:09:00,2024-08-06 10:09:00,,,13321,105
3322,4358,2024-08-06 09:00:00,2024-08-06 10:00:00,,,13322,105
3323,2124,2024-08-06 09:53:00,2024-08-06 11:53:00,,,13323,105
3324,3846,2024-08-06 10:16:00,2024-08-06 12:16:00,,,13324,112
3325,1520,2024-08-06 10:54:00,2024-08-06 11:54:00,,,13325,105
3326,4021,2024-08-06 12:51:00,2024-08-06 14:51:00,,,13326,107
3327,4727,2024-08-06 13:03:00,2024-08-06 16:03:00,,,13327,107
3328,3450,2024-08-06 14:37:00,2024-08-06 18:37:00,,,13328,104
3329,146,2024-08-06 16:07:00,2024-08-06 19:07:00,,,13329,107
3330,277,2024-08-06 17:32:00,2024-08-06 18:32:00,,,13330,104
3331,1539,2024-08-06 19:18:00,2024-08-06 20:18:00,,,13331,107
3332,3320,2024-08-07 08:00:00,2024-08-07 12:00:00,,,13332,112
3333,1536,2024-08-07 08:16:00,2024-08-07 09:16:00,,,13333,111
3334,3497,2024-08-07 09:13:00,2024-08-07 12:13:00,,,13334,104
3335,2362,2024-08-07 09:21:00,2024-08-07 11:21:00,,,13335,104
3336,2929,2024-08-07 09:42:00,2024-08-07 12:42:00,,,13336,111
3337,3857,2024-08-07 09:51:00,2024-08-07 11:51:00,,,13337,111
3338,2903,2024-08-07 10:03:00,2024-08-07 14:03:00,,,13338,111
3339,4681,2024-08-07 12:07:00,2024-08-07 14:07:00,,,13339,111
3340,1818,2024-08-07 12:17:00,2024-08-07 15:17:00,,,13340,112
3341,446,2024-08-07 13:49:00,2024-08-07 16:49:00,,,13341,111
3342,135,2024-08-07 14:50:00,2024-08-07 17:50:00,,,13342,109
3343,238,2024-08-07 14:57:00,2024-08-07 16:57:00,,,13343,104
3344,4572,2024-08-07 15:56:00,2024-08-07 17:56:00,,,13344,109
3345,1342,2024-08-07 18:35:00,2024-08-07 21:35:00,,,13345,103
3346,212,2024-08-07 19:04:00,2024-08-07 21:04:00,,,13346,104
3347,566,2024-08-08 07:15:00,2024-08-08 11:15:00,,,13347,112
3348,933,2024-08-08 07:26:00,2024-08-08 10:26:00,,,13348,109
3349,4455,2024-08-08 07:41:00,2024-08-08 10:41:00,,,13349,109
3350,562,2024-08-08 09:47:00,2024-08-08 12:47:00,,,13350,109
3351,4662,2024-08-08 09:58:00,2024-08-08 11:58:00,,,13351,112
3352,3016,2024-08-08 10:10:00,2024-08-08 11:10:00,,,13352,103
3353,2784,2024-08-08 10:41:00,2024-08-08 12:41:00,,,13353,112
3354,1949,2024-08-08 10:55:00,2024-08-08 12:55:00,,,13354,109
3355,2847,2024-08-08 11:04:00,2024-08-08 12:04:00,,,13355,103
3356,1425,2024-08-08 11:48:00,2024-08-08 13:48:00,,,13356,109
3357,251,2024-08-08 11:55:00,2024-08-08 12:55:00,,,13357,103
3358,1559,2024-08-08 11:56:00,2024-08-08 12:56:00,,,13358,112
3359,2506,2024-08-08 14:13:00,2024-08-08 16:13:00,,,13359,108
3360,1768,2024-08-08 14:27:00,2024-08-08 15:27:00,,,13360,103
3361,3521,2024-08-08 17:07:00,2024-08-08 19:07:00,,,13361,108
3362,3883,2024-08-08 17:12:00,2024-08-08 19:12:00,,,13362,110
3363,3253,2024-08-08 19:29:00,2024-08-08 21:29:00,,,13363,108
3364,2680,2024-08-08 19:41:00,2024-08-08 21:41:00,,,13364,110
3365,4365,2024-08-09 07:02:00,2024-08-09 08:02:00,,,13365,112
3366,3302,2024-08-09 07:11:00,2024-08-09 08:11:00,,,13366,112
3367,3009,2024-08-09 07:16:00,2024-08-09 11:16:00,,,13367,103
3368,3955,2024-08-09 08:17:00,2024-08-09 11:17:00,,,13368,112
3369,2172,2024-08-09 09:13:00,2024-08-09 12:13:00,,,13369,108
3370,4149,2024-08-09 09:23:00,2024-08-09 13:23:00,,,13370,108
3371,1708,2024-08-09 10:03:00,2024-08-09 11:03:00,,,13371,112
3372,569,2024-08-09 10:07:00,2024-08-09 12:07:00,,,13372,112
3373,825,2024-08-09 10:38:00,2024-08-09 13:38:00,,,13373,112
3374,1364,2024-08-09 11:19:00,2024-08-09 14:19:00,,,13374,112
3375,2462,2024-08-09 11:29:00,2024-08-09 14:29:00,,,13375,112
3376,2092,2024-08-09 11:32:00,2024-08-09 12:32:00,,,13376,108
3377,2234,2024-08-09 11:44:00,2024-08-09 12:44:00,,,13377,108
3378,4535,2024-08-09 11:53:00,2024-08-09 14:53:00,,,13378,112
3379,3405,2024-08-09 12:04:00,2024-08-09 15:04:00,,,13379,112
3380,3493,2024-08-09 12:57:00,2024-08-09 13:57:00,,,13380,108
3381,1289,2024-08-09 13:55:00,2024-08-09 15:55:00,,,13381,108
3382,3724,2024-08-09 15:14:00,2024-08-09 18:14:00,,,13382,108
3383,4873,2024-08-09 15:57:00,2024-08-09 19:57:00,,,13383,108
3384,792,2024-08-09 16:41:00,2024-08-09 17:41:00,,,13384,108
3385,2983,2024-08-09 17:05:00,2024-08-09 19:05:00,,,13385,110
3386,1695,2024-08-09 17:07:00,2024-08-09 19:07:00,,,13386,108
3387,4061,2024-08-09 17:17:00,2024-08-09 18:17:00,,,13387,108
3388,869,2024-08-09 17:36:00,2024-08-09 18:36:00,,,13388,109
3389,973,2024-08-09 18:17:00,2024-08-09 20:17:00,,,13389,110
3390,4857,2024-08-09 18:18:00,2024-08-09 19:18:00,,,13390,108
3391,2874,2024-08-09 18:57:00,2024-08-09 22:00:00,,,13391,108
3392,590,2024-08-09 19:17:00,2024-08-09 20:17:00,,,13392,108
3393,3161,2024-08-09 19:20:00,2024-08-09 21:20:00,,,13393,110
3394,407,2024-08-09 19:54:00,2024-08-09 20:54:00,,,13394,109
3395,2454,2024-08-09 20:20:00,2024-08-09 22:00:00,,,13395,110
3396,156,2024-08-09 20:25:00,2024-08-09 22:00:00,,,13396,109
3397,3418,2024-08-09 20:40:00,2024-08-09 21:40:00,,,13397,110
3398,2927,2024-08-10 07:05:00,2024-08-10 09:05:00,,,13398,109
3399,2741,2024-08-10 07:10:00,2024-08-10 08:10:00,,,13399,106
3400,3900,2024-08-10 07:46:00,2024-08-10 09:46:00,,,13400,109
3401,1741,2024-08-10 08:45:00,2024-08-10 09:45:00,,,13401,110
3402,4858,2024-08-10 08:55:00,2024-08-10 10:55:00,,,13402,109
3403,2752,2024-08-10 08:56:00,2024-08-10 09:56:00,,,13403,109
3404,636,2024-08-10 08:57:00,2024-08-10 09:57:00,,,13404,110
3405,2143,2024-08-10 09:11:00,2024-08-10 10:11:00,,,13405,110
3406,4896,2024-08-10 09:25:00,2024-08-10 10:25:00,,,13406,106
3407,588,2024-08-10 09:30:00,2024-08-10 10:30:00,,,13407,109
3408,4698,2024-08-10 10:20:00,2024-08-10 11:20:00,,,13408,110
3409,2752,2024-08-10 10:44:00,2024-08-10 12:44:00,,,13409,109
3410,4694,2024-08-10 10:50:00,2024-08-10 13:50:00,,,13410,109
3411,4663,2024-08-10 10:56:00,2024-08-10 12:56:00,,,13411,109
3412,4520,2024-08-10 11:09:00,2024-08-10 12:09:00,,,13412,109
3413,4946,2024-08-10 11:55:00,2024-08-10 13:55:00,,,13413,110
3414,4294,2024-08-10 12:40:00,2024-08-10 13:40:00,,,13414,106
3415,199,2024-08-10 12:48:00,2024-08-10 13:48:00,,,13415,109
3416,3430,2024-08-10 13:23:00,2024-08-10 15:23:00,,,13416,106
3417,4057,2024-08-10 14:00:00,2024-08-10 15:00:00,,,13417,109
3418,49,2024-08-10 14:13:00,2024-08-10 17:13:00,,,13418,101
3419,2272,2024-08-10 14:34:00,2024-08-10 15:34:00,,,13419,101
3420,956,2024-08-10 14:47:00,2024-08-10 17:47:00,,,13420,101
3421,2159,2024-08-10 15:58:00,2024-08-10 19:58:00,,,13421,107
3422,559,2024-08-10 17:23:00,2024-08-10 19:23:00,,,13422,109
3423,4916,2024-08-10 17:38:00,2024-08-10 20:38:00,,,13423,109
3424,94,2024-08-10 17:50:00,2024-08-10 21:50:00,,,13424,109
3425,4743,2024-08-10 17:54:00,2024-08-10 21:54:00,,,13425,101
3426,476,2024-08-10 18:07:00,2024-08-10 20:07:00,,,13426,101
3427,2986,2024-08-10 18:26:00,2024-08-10 19:26:00,,,13427,101
3428,3911,2024-08-10 18:41:00,2024-08-10 20:41:00,,,13428,101
3429,2014,2024-08-10 19:18:00,2024-08-10 20:18:00,,,13429,109
3430,2141,2024-08-10 19:22:00,2024-08-10 20:22:00,,,13430,107
3431,818,2024-08-10 19:44:00,2024-08-10 20:44:00,,,13431,107
3432,4164,2024-08-10 19:54:00,2024-08-10 22:00:00,,,13432,101
3433,2635,2024-08-11 07:07:00,2024-08-11 08:07:00,,,13433,102
3434,621,2024-08-11 07:13:00,2024-08-11 11:13:00,,,13434,102
3435,2549,2024-08-11 08:31:00,2024-08-11 11:31:00,,,13435,111
3436,2038,2024-08-11 08:42:00,2024-08-11 12:42:00,,,13436,102
3437,2242,2024-08-11 08:42:00,2024-08-11 09:42:00,,,13437,111
3438,2098,2024-08-11 08:56:00,2024-08-11 10:56:00,,,13438,102
3439,2460,2024-08-11 09:14:00,2024-08-11 11:14:00,,,13440,102
3440,4307,2024-08-11 09:14:00,2024-08-11 10:14:00,,,13439,111
3441,3457,2024-08-11 09:15:00,2024-08-11 12:15:00,,,13441,103
3442,3511,2024-08-11 09:45:00,2024-08-11 11:45:00,,,13442,111
3443,2382,2024-08-11 10:14:00,2024-08-11 14:14:00,,,13443,111
3444,4404,2024-08-11 10:25:00,2024-08-11 13:25:00,,,13444,103
3445,1235,2024-08-11 10:45:00,2024-08-11 12:45:00,,,13445,102
3446,623,2024-08-11 10:48:00,2024-08-11 11:48:00,,,13446,103
3447,1657,2024-08-11 10:56:00,2024-08-11 13:56:00,,,13447,102
3448,1095,2024-08-11 11:11:00,2024-08-11 13:11:00,,,13448,102
3449,2256,2024-08-11 11:34:00,2024-08-11 12:34:00,,,13449,102
3450,3440,2024-08-11 11:43:00,2024-08-11 15:43:00,,,13450,103
3451,527,2024-08-11 11:56:00,2024-08-11 15:56:00,,,13451,103
3452,4449,2024-08-11 11:57:00,2024-08-11 13:57:00,,,13452,103
3453,1775,2024-08-11 12:15:00,2024-08-11 14:15:00,,,13453,103
3454,3636,2024-08-11 12:59:00,2024-08-11 13:59:00,,,13454,102
3455,808,2024-08-11 13:48:00,2024-08-11 14:48:00,,,13455,102
3456,2667,2024-08-11 14:19:00,2024-08-11 18:19:00,,,13456,108
3457,4607,2024-08-11 14:47:00,2024-08-11 15:47:00,,,13457,103
3458,3884,2024-08-11 15:02:00,2024-08-11 17:02:00,,,13458,103
3459,65,2024-08-11 15:16:00,2024-08-11 19:16:00,,,13459,105
3460,4045,2024-08-11 15:20:00,2024-08-11 18:20:00,,,13460,105
3461,799,2024-08-11 15:22:00,2024-08-11 18:22:00,,,13461,103
3462,3797,2024-08-11 16:02:00,2024-08-11 20:02:00,,,13462,108
3463,1574,2024-08-11 16:29:00,2024-08-11 19:29:00,,,13463,103
3464,1894,2024-08-11 16:39:00,2024-08-11 18:39:00,,,13464,103
3465,3795,2024-08-11 16:45:00,2024-08-11 18:45:00,,,13465,105
3466,1460,2024-08-11 17:06:00,2024-08-11 19:06:00,,,13466,108
3467,1277,2024-08-11 17:41:00,2024-08-11 18:41:00,,,13467,105
3468,2635,2024-08-11 18:16:00,2024-08-11 19:16:00,,,13468,103
3469,4951,2024-08-11 18:29:00,2024-08-11 19:29:00,,,13469,108
3470,1257,2024-08-11 19:17:00,2024-08-11 21:17:00,,,13470,108
3471,4879,2024-08-11 20:24:00,2024-08-11 22:00:00,,,13471,108
3472,689,2024-08-11 20:25:00,2024-08-11 21:25:00,,,13472,105
3473,2794,2024-08-12 07:14:00,2024-08-12 08:14:00,,,13473,101
3474,1439,2024-08-12 10:24:00,2024-08-12 11:24:00,,,13474,107
3475,1483,2024-08-12 10:54:00,2024-08-12 11:54:00,,,13475,111
3476,1891,2024-08-12 11:19:00,2024-08-12 15:19:00,,,13476,111
3477,3762,2024-08-12 11:48:00,2024-08-12 14:48:00,,,13477,111
3478,2313,2024-08-12 15:57:00,2024-08-12 18:57:00,,,13478,112
3479,3955,2024-08-12 17:25:00,2024-08-12 20:25:00,,,13479,109
3480,1628,2024-08-12 17:45:00,2024-08-12 19:45:00,,,13480,112
3481,377,2024-08-12 18:37:00,2024-08-12 21:37:00,,,13481,109
3482,1708,2024-08-12 20:48:00,2024-08-12 22:00:00,,,13482,109
3483,3950,2024-08-13 09:27:00,2024-08-13 11:27:00,,,13483,102
3484,312,2024-08-13 09:44:00,2024-08-13 11:44:00,,,13484,102
3485,1807,2024-08-13 10:51:00,2024-08-13 14:51:00,,,13485,102
3486,2017,2024-08-13 12:36:00,2024-08-13 14:36:00,,,13486,102
3487,4016,2024-08-13 13:11:00,2024-08-13 14:11:00,,,13487,103
3488,3125,2024-08-13 13:17:00,2024-08-13 16:17:00,,,13488,102
3489,3289,2024-08-13 13:50:00,2024-08-13 14:50:00,,,13489,102
3490,2887,2024-08-13 14:15:00,2024-08-13 16:15:00,,,13490,103
3491,1113,2024-08-13 16:35:00,2024-08-13 17:35:00,,,13491,112
3492,1200,2024-08-13 16:43:00,2024-08-13 17:43:00,,,13492,103
3493,4956,2024-08-13 17:17:00,2024-08-13 18:17:00,,,13493,106
3494,4749,2024-08-13 19:19:00,2024-08-13 20:19:00,,,13494,106
3495,3428,2024-08-13 20:18:00,2024-08-13 22:00:00,,,13495,106
3496,3857,2024-08-14 07:55:00,2024-08-14 08:55:00,,,13496,103
3497,528,2024-08-14 08:17:00,2024-08-14 11:17:00,,,13497,105
3498,3644,2024-08-14 08:43:00,2024-08-14 09:43:00,,,13498,103
3499,4612,2024-08-14 10:43:00,2024-08-14 12:43:00,,,13499,103
3500,4177,2024-08-14 11:01:00,2024-08-14 13:01:00,,,13500,103
3501,699,2024-08-14 11:17:00,2024-08-14 13:17:00,,,13501,102
3502,590,2024-08-14 13:12:00,2024-08-14 14:12:00,,,13502,103
3503,1983,2024-08-14 13:39:00,2024-08-14 15:39:00,,,13503,102
3504,3667,2024-08-14 13:54:00,2024-08-14 14:54:00,,,13504,102
3505,1139,2024-08-14 15:06:00,2024-08-14 19:06:00,,,13505,106
3506,2072,2024-08-14 15:14:00,2024-08-14 17:14:00,,,13506,101
3507,3352,2024-08-14 15:23:00,2024-08-14 18:23:00,,,13507,105
3508,1996,2024-08-14 15:56:00,2024-08-14 19:56:00,,,13508,106
3509,1801,2024-08-14 19:07:00,2024-08-14 21:07:00,,,13509,105
3510,2227,2024-08-14 19:38:00,2024-08-14 21:38:00,,,13510,105
3511,1239,2024-08-15 08:19:00,2024-08-15 10:19:00,,,13511,106
3512,3035,2024-08-15 09:03:00,2024-08-15 11:03:00,,,13512,103
3513,372,2024-08-15 09:16:00,2024-08-15 11:16:00,,,13513,111
3514,1263,2024-08-15 09:40:00,2024-08-15 11:40:00,,,13514,111
3515,219,2024-08-15 09:50:00,2024-08-15 10:50:00,,,13515,111
3516,1983,2024-08-15 11:13:00,2024-08-15 13:13:00,,,13516,111
3517,655,2024-08-15 11:39:00,2024-08-15 12:39:00,,,13517,106
3518,20,2024-08-15 11:49:00,2024-08-15 12:49:00,,,13518,111
3519,3550,2024-08-15 12:55:00,2024-08-15 16:55:00,,,13519,103
3520,2015,2024-08-15 13:24:00,2024-08-15 15:24:00,,,13520,111
3521,2979,2024-08-15 15:16:00,2024-08-15 16:16:00,,,13521,106
3522,104,2024-08-15 16:19:00,2024-08-15 18:19:00,,,13522,104
3523,3352,2024-08-15 16:33:00,2024-08-15 19:33:00,,,13523,104
3524,364,2024-08-15 16:52:00,2024-08-15 19:52:00,,,13524,106
3525,2663,2024-08-15 17:29:00,2024-08-15 19:29:00,,,13525,101
