p_id,p_type,p_date,p_amount,p_c_id,p_e_id
13425,Credit Card,2024-08-10 17:54:00,,4743,101
13426,Credit Card,2024-08-10 18:07:00,,476,101
13427,Credit Card,2024-08-10 18:26:00,,2986,101
13428,Credit Card,2024-08-10 18:41:00,,3911,101
13429,Credit Card,2024-08-10 19:18:00,,2014,109
13430,Credit Card,2024-08-10 19:22:00,,2141,107
13431,Credit Card,2024-08-10 19:44:00,,818,107
13432,Credit Card,2024-08-10 19:54:00,,4164,101
13433,Credit Card,2024-08-11 07:07:00,,2635,102
13434,Credit Card,2024-08-11 07:13:00,,621,102
13435,Credit Card,2024-08-11 08:31:00,,2549,111
13436,Cash,2024-08-11 08:42:00,,2038,102
13437,Cash,2024-08-11 08:42:00,,2242,111
13438,Credit Card,2024-08-11 08:56:00,,2098,102
13439,Credit Card,2024-08-11 09:14:00,,4307,111
13440,Credit Card,2024-08-11 09:14:00,,2460,102
13441,Credit Card,2024-08-11 09:15:00,,3457,103
13442,Credit Card,2024-08-11 09:45:00,,3511,111
13443,Cash,2024-08-11 10:14:00,,2382,111
13444,Credit Card,2024-08-11 10:25:00,,4404,103
13445,Credit Card,2024-08-11 10:45:00,,1235,102
13446,Credit Card,2024-08-11 10:48:00,,623,103
13447,Credit Card,2024-08-11 10:56:00,,1657,102
13448,Credit Card,2024-08-11 11:11:00,,1095,102
13449,Online,2024-08-11 11:34:00,,2256,102
13450,Cash,2024-08-11 11:43:00,,3440,103
13451,Credit Card,2024-08-11 11:56:00,,527,103
13452,Credit Card,2024-08-11 11:57:00,,4449,103
13453,Credit Card,2024-08-11 12:15:00,,1775,103
13454,Credit Card,2024-08-11 12:59:00,,3636,102
13455,Cash,2024-08-11 13:48:00,,808,102
13456,Credit Card,2024-08-11 14:19:00,,2667,108
13457,Credit Card,2024-08-11 14:47:00,,4607,103
13458,Credit Card,2024-08-11 15:02:00,,3884,103
13459,Credit Card,2024-08-11 15:16:00,,65,105
13460,Credit Card,2024-08-11 15:20:00,,4045,105
13461,Credit Card,2024-08-11 15:22:00,,799,103
13462,Credit Card,2024-08-11 16:02:00,,3797,108
13463,Credit Card,2024-08-11 16:29:00,,1574,103
13464,Credit Card,2024-08-11 16:39:00,,1894,103
13465,Credit Card,2024-08-11 16:45:00,,3795,105
13466,Credit Card,2024-08-11 17:06:00,,1460,108
13467,Credit Card,2024-08-11 17:41:00,,1277,105
13468,Credit Card,2024-08-11 18:16:00,,2635,103
13469,Online,2024-08-11 18:29:00,,4951,108
13470,Online,2024-08-11 19:17:00,,1257,108
13471,Online,2024-08-11 20:24:00,,4879,108
13472,Credit Card,2024-08-11 20:25:00,,689,105
13473,Credit Card,2024-08-12 07:14:00,,2794,101
13474,Credit Card,2024-08-12 10:24:00,,1439,107
13475,Credit Card,2024-08-12 10:54:00,,1483,111
13476,Credit Card,2024-08-12 11:19:00,,1891,111
13477,Cash,2024-08-12 11:48:00,,3762,111
13478,Credit Card,2024-08-12 15:57:00,,2313,112
13479,Credit Card,2024-08-12 17:25:00,,3955,109
13480,Credit Card,2024-08-12 17:45:00,,1628,112
13481,Credit Card,2024-08-12 18:37:00,,377,109
13482,Credit Card,2024-08-12 20:48:00,,1708,109
13483,Credit Card,2024-08-13 09:27:00,,3950,102
13484,Credit Card,2024-08-13 09:44:00,,312,102
13485,Credit Card,2024-08-13 10:51:00,,1807,102
13486,Online,2024-08-13 12:36:00,,2017,102
13487,Cash,2024-08-13 13:11:00,,4016,103
13488,Credit Card,2024-08-13 13:17:00,,3125,102
13489,Credit Card,2024-08-13 13:50:00,,3289,102
13490,Credit Card,2024-08-13 14:15:00,,2887,103
13491,Credit Card,2024-08-13 16:35:00,,1113,112
13492,Credit Card,2024-08-13 16:43:00,,1200,103
13493,Credit Card,2024-08-13 17:17:00,,4956,106
13494,Credit Card,2024-08-13 19:19:00,,4749,106
13495,Credit Card,2024-08-13 20:18:00,,3428,106
13496,Credit Card,2024-08-14 07:55:00,,3857,103
13497,Credit Card,2024-08-14 08:17:00,,528,105
13498,Credit Card,2024-08-14 08:43:00,,3644,103
13499,Credit Card,2024-08-14 10:43:00,,4612,103
13500,Credit Card,2024-08-14 11:01:00,,4177,103
13501,Cash,2024-08-14 11:17:00,,699,102
13502,Online,2024-08-14 13:12:00,,590,103
13503,Cash,2024-08-14 13:39:00,,1983,102
13504,Credit Card,2024-08-14 13:54:00,,3667,102
13505,Cash,2024-08-14 15:06:00,,1139,106
13506,Credit Card,2024-08-14 15:14:00,,2072,101
13507,Credit Card,2024-08-14 15:23:00,,3352,105
13508,Credit Card,2024-08-14 15:56:00,,1996,106
13509,Online,2024-08-14 19:07:00,,1801,105
13510,Cash,2024-08-14 19:38:00,,2227,105
13511,Online,2024-08-15 08:19:00,,1239,106
13512,Credit Card,2024-08-15 09:03:00,,3035,103
13513,Credit Card,2024-08-15 09:16:00,,372,111
13514,Credit Card,2024-08-15 09:40:00,,1263,111
13515,Credit Card,2024-08-15 09:50:00,,219,111
13516,Online,2024-08-15 11:13:00,,1983,111
13517,Credit Card,2024-08-15 11:39:00,,655,106
13518,Credit Card,2024-08-15 11:49:00,,20,111
13519,Credit Card,2024-08-15 12:55:00,,3550,103
13520,Credit Card,2024-08-15 13:24:00,,2015,111
13521,Credit Card,2024-08-15 15:16:00,,2979,106
13522,Credit Card,2024-08-15 16:19:00,,104,104
13523,Credit Card,2024-08-15 16:33:00,,3352,104
13524,Credit Card,2024-08-15 16:52:00,,364,106
13525,Online,2024-08-15 17:29:00,,2663,101
13526,Credit Card,2024-08-15 18:28:00,,228,106
13527,Credit Card,2024-08-15 19:24:00,,4518,101
13528,Credit Card,2024-08-15 19:42:00,,2212,101
13529,Credit Card,2024-08-16 07:34:00,,2513,105
13530,Credit Card,2024-08-16 07:46:00,,1810,106
13531,Credit Card,2024-08-16 08:14:00,,841,105
13532,Cash,2024-08-16 08:28:00,,1682,105
13533,Credit Card,2024-08-16 08:49:00,,525,102
13534,Credit Card,2024-08-16 10:21:00,,1270,102
13535,Credit Card,2024-08-16 10:45:00,,1995,102
13536,Credit Card,2024-08-16 10:47:00,,350,105
13537,Credit Card,2024-08-16 11:38:00,,3496,105
13538,Credit Card,2024-08-16 12:26:00,,3452,105
13539,Credit Card,2024-08-16 12:31:00,,4700,102
13540,Credit Card,2024-08-16 12:32:00,,1588,106
13541,Credit Card,2024-08-16 12:50:00,,4859,106
13542,Cash,2024-08-16 13:01:00,,982,102
13543,Credit Card,2024-08-16 15:09:00,,59,103
13544,Credit Card,2024-08-16 15:11:00,,4885,103
13545,Credit Card,2024-08-16 15:15:00,,4955,103
13546,Credit Card,2024-08-16 15:49:00,,624,109
13547,Credit Card,2024-08-16 17:31:00,,4392,109
13548,Credit Card,2024-08-16 18:46:00,,3691,109
13549,Credit Card,2024-08-16 19:28:00,,1571,106
13550,Credit Card,2024-08-16 19:48:00,,3200,103
13551,Credit Card,2024-08-16 19:52:00,,3762,103
13552,Cash,2024-08-17 07:21:00,,4355,102
13553,Cash,2024-08-17 07:29:00,,2475,104
13554,Cash,2024-08-17 07:38:00,,2698,104
13555,Credit Card,2024-08-17 08:55:00,,686,102
13556,Online,2024-08-17 09:11:00,,4089,102
13557,Credit Card,2024-08-17 09:13:00,,100,104
13558,Credit Card,2024-08-17 09:20:00,,4319,104
13559,Online,2024-08-17 09:54:00,,1267,102
13560,Cash,2024-08-17 10:12:00,,2819,106
13561,Credit Card,2024-08-17 10:22:00,,110,102
13562,Credit Card,2024-08-17 10:42:00,,2803,106
13563,Credit Card,2024-08-17 10:54:00,,2558,106
13564,Credit Card,2024-08-17 11:19:00,,3686,104
13565,Credit Card,2024-08-17 11:50:00,,2659,104
13566,Credit Card,2024-08-17 12:15:00,,2633,102
13567,Credit Card,2024-08-17 12:16:00,,123,106
13568,Online,2024-08-17 12:26:00,,4608,102
13569,Online,2024-08-17 12:35:00,,4257,102
13570,Credit Card,2024-08-17 12:37:00,,4901,104
13571,Credit Card,2024-08-17 13:01:00,,3856,102
13572,Credit Card,2024-08-17 13:13:00,,2244,102
13573,Credit Card,2024-08-17 13:32:00,,1805,106
13574,Cash,2024-08-17 13:35:00,,4220,102
13575,Online,2024-08-17 13:49:00,,172,104
13576,Credit Card,2024-08-17 13:56:00,,1808,106
13577,Credit Card,2024-08-17 14:11:00,,58,109
13578,Credit Card,2024-08-17 14:12:00,,2153,102
13579,Credit Card,2024-08-17 14:34:00,,3272,109
13580,Cash,2024-08-17 14:42:00,,4707,110
13581,Credit Card,2024-08-17 15:04:00,,938,102
13582,Online,2024-08-17 15:07:00,,3256,102
13583,Credit Card,2024-08-17 16:02:00,,4785,109
13584,Credit Card,2024-08-17 16:38:00,,2224,102
13585,Credit Card,2024-08-17 16:50:00,,2757,102
13586,Credit Card,2024-08-17 17:54:00,,86,102
13587,Credit Card,2024-08-17 18:19:00,,1311,102
13588,Credit Card,2024-08-17 18:29:00,,362,109
13589,Credit Card,2024-08-17 18:39:00,,226,110
13590,Credit Card,2024-08-17 18:49:00,,2635,109
13591,Credit Card,2024-08-17 20:29:00,,1449,102
13592,Credit Card,2024-08-18 07:18:00,,1051,104
13593,Credit Card,2024-08-18 08:44:00,,1422,101
13594,Credit Card,2024-08-18 09:37:00,,3556,104
13595,Cash,2024-08-18 09:38:00,,1580,104
13596,Credit Card,2024-08-18 09:40:00,,4880,101
13597,Credit Card,2024-08-18 09:56:00,,3168,103
13598,Credit Card,2024-08-18 10:31:00,,595,101
13599,Credit Card,2024-08-18 10:36:00,,173,101
13600,Credit Card,2024-08-18 10:55:00,,3931,101
13601,Credit Card,2024-08-18 12:17:00,,496,103
13602,Credit Card,2024-08-18 12:20:00,,2246,104
13603,Credit Card,2024-08-18 13:34:00,,4442,103
13604,Credit Card,2024-08-18 14:17:00,,1721,111
13605,Credit Card,2024-08-18 14:18:00,,2583,104
13606,Credit Card,2024-08-18 14:47:00,,320,111
13607,Credit Card,2024-08-18 15:23:00,,3637,111
13608,Credit Card,2024-08-18 16:23:00,,1512,104
13609,Credit Card,2024-08-18 16:43:00,,2507,105
13610,Credit Card,2024-08-18 16:55:00,,1463,104
13611,Credit Card,2024-08-18 17:15:00,,4396,104
13612,Credit Card,2024-08-18 17:35:00,,1636,104
13613,Credit Card,2024-08-18 17:44:00,,1674,105
13614,Credit Card,2024-08-18 19:08:00,,805,105
13615,Online,2024-08-18 19:18:00,,2326,105
13616,Cash,2024-08-18 19:24:00,,4993,105
13617,Credit Card,2024-08-18 19:30:00,,868,111
13618,Credit Card,2024-08-18 19:33:00,,1931,104
13619,Credit Card,2024-08-18 19:36:00,,3823,111
13620,Credit Card,2024-08-18 19:45:00,,2111,104
13621,Credit Card,2024-08-18 20:18:00,,838,105
13622,Cash,2024-08-19 08:22:00,,4936,109
13623,Credit Card,2024-08-19 08:48:00,,2138,107
13624,Credit Card,2024-08-19 08:51:00,,3525,109
13625,Credit Card,2024-08-19 09:52:00,,355,109
13626,Credit Card,2024-08-19 10:19:00,,3207,106
13627,Credit Card,2024-08-19 10:24:00,,4435,109
13628,Credit Card,2024-08-19 10:44:00,,3629,109
13629,Online,2024-08-19 11:03:00,,4146,107
13630,Credit Card,2024-08-19 14:35:00,,337,109
13631,Online,2024-08-19 14:59:00,,2825,109
13632,Credit Card,2024-08-19 15:10:00,,1675,108
13633,Cash,2024-08-19 18:34:00,,4621,108
13634,Credit Card,2024-08-19 19:58:00,,1686,108
13635,Credit Card,2024-08-19 19:58:00,,3339,104
13636,Credit Card,2024-08-20 07:12:00,,4122,106
13637,Credit Card,2024-08-20 11:30:00,,4204,106
13638,Credit Card,2024-08-20 11:44:00,,4434,102
13639,Credit Card,2024-08-20 11:49:00,,4139,102
13640,Cash,2024-08-20 12:22:00,,3678,106
13641,Credit Card,2024-08-20 13:11:00,,698,106
13642,Online,2024-08-20 15:17:00,,3558,104
13643,Credit Card,2024-08-20 15:37:00,,4096,108
13644,Cash,2024-08-20 16:01:00,,2709,108
13645,Online,2024-08-20 17:00:00,,676,104
13646,Credit Card,2024-08-20 18:41:00,,3391,109
13647,Credit Card,2024-08-20 18:56:00,,1575,109
13648,Credit Card,2024-08-20 19:36:00,,1425,104
13649,Credit Card,2024-08-21 07:56:00,,2102,101
13650,Credit Card,2024-08-21 08:22:00,,4088,101
13651,Credit Card,2024-08-21 09:11:00,,3104,102
13652,Credit Card,2024-08-21 11:13:00,,4631,112
13653,Credit Card,2024-08-21 12:36:00,,4757,101
13654,Credit Card,2024-08-21 13:04:00,,1432,112
13655,Credit Card,2024-08-21 13:15:00,,598,112
13656,Credit Card,2024-08-21 15:27:00,,1983,105
13657,Credit Card,2024-08-21 17:51:00,,4110,105
13658,Credit Card,2024-08-21 18:23:00,,979,109
13659,Credit Card,2024-08-21 19:28:00,,3734,105
13660,Credit Card,2024-08-21 20:25:00,,4784,105
13661,Online,2024-08-21 20:53:00,,4484,109
13662,Online,2024-08-22 08:57:00,,507,108
13663,Credit Card,2024-08-22 10:28:00,,4383,103
13664,Credit Card,2024-08-22 11:01:00,,1282,112
13665,Credit Card,2024-08-22 11:54:00,,74,103
13666,Credit Card,2024-08-22 12:11:00,,3229,108
13667,Credit Card,2024-08-22 12:12:00,,1654,112
13668,Cash,2024-08-22 12:13:00,,598,108
13669,Online,2024-08-22 13:24:00,,2973,112
13670,Credit Card,2024-08-22 14:06:00,,25,112
13671,Credit Card,2024-08-22 14:44:00,,4027,111
13672,Credit Card,2024-08-22 15:44:00,,2298,112
13673,Credit Card,2024-08-22 15:45:00,,4913,107
13674,Online,2024-08-22 16:55:00,,585,111
13675,Credit Card,2024-08-22 17:09:00,,3034,107
13676,Credit Card,2024-08-22 17:11:00,,2787,112
13677,Credit Card,2024-08-22 19:32:00,,2407,111
13678,Credit Card,2024-08-22 20:16:00,,686,112
13679,Credit Card,2024-08-22 20:57:00,,2878,111
13680,Cash,2024-08-23 07:05:00,,2852,105
13681,Credit Card,2024-08-23 07:14:00,,560,105
13682,Credit Card,2024-08-23 09:12:00,,2990,104
13683,Cash,2024-08-23 09:31:00,,752,104
13684,Credit Card,2024-08-23 09:39:00,,565,104
13685,Credit Card,2024-08-23 10:03:00,,1803,107
13686,Cash,2024-08-23 10:29:00,,1631,104
13687,Credit Card,2024-08-23 11:09:00,,2193,107
13688,Cash,2024-08-23 12:15:00,,2460,107
13689,Credit Card,2024-08-23 12:25:00,,1490,107
13690,Credit Card,2024-08-23 12:31:00,,2203,105
13691,Cash,2024-08-23 12:56:00,,1023,105
13692,Credit Card,2024-08-23 13:40:00,,3421,107
13693,Credit Card,2024-08-23 15:30:00,,3748,108
13694,Credit Card,2024-08-23 15:42:00,,1749,104
13695,Credit Card,2024-08-23 16:04:00,,2225,104
13696,Online,2024-08-23 16:33:00,,4949,110
13697,Credit Card,2024-08-23 16:40:00,,4333,110
13698,Cash,2024-08-23 17:29:00,,1084,104
13699,Cash,2024-08-23 17:35:00,,4142,104
13700,Credit Card,2024-08-23 17:36:00,,491,108
13701,Cash,2024-08-23 17:41:00,,1368,104
13702,Cash,2024-08-23 18:14:00,,2054,104
13703,Credit Card,2024-08-23 18:47:00,,4860,104
13704,Credit Card,2024-08-23 18:49:00,,3006,108
13705,Credit Card,2024-08-23 19:25:00,,4158,108
13706,Credit Card,2024-08-23 19:27:00,,52,104
13707,Credit Card,2024-08-23 20:27:00,,837,108
13708,Credit Card,2024-08-23 20:46:00,,4437,110
13709,Credit Card,2024-08-23 20:47:00,,819,110
13710,Credit Card,2024-08-24 07:02:00,,4174,102
13711,Credit Card,2024-08-24 07:26:00,,4010,102
13712,Credit Card,2024-08-24 07:30:00,,1342,103
13713,Credit Card,2024-08-24 08:27:00,,1619,102
13714,Credit Card,2024-08-24 09:09:00,,638,103
13715,Credit Card,2024-08-24 10:33:00,,1332,106
13716,Online,2024-08-24 10:45:00,,3459,106
13717,Credit Card,2024-08-24 11:02:00,,3134,106
13718,Cash,2024-08-24 11:03:00,,2056,103
13719,Credit Card,2024-08-24 11:24:00,,4296,102
13720,Credit Card,2024-08-24 11:29:00,,3144,103
13721,Credit Card,2024-08-24 12:06:00,,910,103
13722,Credit Card,2024-08-24 12:30:00,,4544,102
13723,Credit Card,2024-08-24 12:31:00,,2705,103
13724,Credit Card,2024-08-24 12:38:00,,5,103
13725,Cash,2024-08-24 13:15:00,,18,103
13726,Credit Card,2024-08-24 13:56:00,,1661,103
13727,Credit Card,2024-08-24 14:29:00,,4244,106
13728,Cash,2024-08-24 14:37:00,,2120,104
13729,Credit Card,2024-08-24 14:37:00,,623,104
13730,Credit Card,2024-08-24 14:51:00,,1913,104
13731,Cash,2024-08-24 15:18:00,,4241,104
13732,Credit Card,2024-08-24 15:56:00,,4340,106
13733,Credit Card,2024-08-24 15:58:00,,1468,106
13734,Credit Card,2024-08-24 15:58:00,,2519,104
13735,Credit Card,2024-08-24 16:02:00,,2871,106
13736,Credit Card,2024-08-24 16:50:00,,637,106
13737,Credit Card,2024-08-24 16:51:00,,834,101
13738,Credit Card,2024-08-24 17:08:00,,4379,104
13739,Cash,2024-08-24 17:22:00,,4154,104
13740,Credit Card,2024-08-24 18:19:00,,2907,101
13741,Credit Card,2024-08-24 18:55:00,,42,106
13742,Credit Card,2024-08-24 20:18:00,,3558,101
13743,Online,2024-08-24 20:27:00,,2357,101
13744,Credit Card,2024-08-24 20:44:00,,382,101
13745,Credit Card,2024-08-25 07:27:00,,3525,104
13746,Credit Card,2024-08-25 07:38:00,,2638,104
13747,Credit Card,2024-08-25 09:36:00,,3019,108
13748,Credit Card,2024-08-25 09:52:00,,1670,104
13749,Credit Card,2024-08-25 10:11:00,,757,110
13750,Credit Card,2024-08-25 10:33:00,,3213,110
13751,Online,2024-08-25 10:56:00,,4950,110
13752,Credit Card,2024-08-25 11:12:00,,750,108
13753,Credit Card,2024-08-25 12:34:00,,2915,104
13754,Online,2024-08-25 13:51:00,,4124,108
13755,Cash,2024-08-25 13:53:00,,1955,104
13756,Credit Card,2024-08-25 13:58:00,,2690,110
13757,Credit Card,2024-08-25 14:27:00,,4867,104
13758,Online,2024-08-25 15:13:00,,3914,102
13759,Credit Card,2024-08-25 15:18:00,,2375,105
13760,Credit Card,2024-08-25 15:32:00,,3401,104
13761,Credit Card,2024-08-25 16:10:00,,2751,105
13762,Cash,2024-08-25 16:29:00,,2380,104
13763,Credit Card,2024-08-25 16:31:00,,3683,102
13764,Credit Card,2024-08-25 17:07:00,,4863,105
13765,Cash,2024-08-25 17:14:00,,3455,102
13766,Credit Card,2024-08-25 17:43:00,,3087,105
13767,Credit Card,2024-08-25 18:13:00,,3270,102
13768,Online,2024-08-25 18:45:00,,2527,104
13769,Cash,2024-08-25 18:53:00,,1407,105
13770,Credit Card,2024-08-25 19:09:00,,2891,104
13771,Credit Card,2024-08-25 19:10:00,,2604,104
13772,Credit Card,2024-08-25 19:18:00,,1464,102
13773,Online,2024-08-25 19:27:00,,4844,104
13774,Credit Card,2024-08-25 19:45:00,,2641,102
13775,Online,2024-08-25 19:47:00,,464,102
13776,Cash,2024-08-25 20:28:00,,3443,105
13777,Credit Card,2024-08-25 20:47:00,,1093,105
13778,Credit Card,2024-08-26 07:40:00,,4384,104
13779,Credit Card,2024-08-26 07:41:00,,946,104
13780,Credit Card,2024-08-26 08:36:00,,2390,104
13781,Credit Card,2024-08-26 09:44:00,,873,104
13782,Credit Card,2024-08-26 10:25:00,,3093,108
13783,Credit Card,2024-08-26 10:54:00,,2112,102
13784,Cash,2024-08-26 11:15:00,,1716,102
13785,Credit Card,2024-08-26 13:59:00,,4908,104
13786,Credit Card,2024-08-26 16:27:00,,4112,108
13787,Credit Card,2024-08-26 18:21:00,,4517,111
13788,Credit Card,2024-08-26 18:50:00,,3041,111
13789,Credit Card,2024-08-27 08:00:00,,2843,110
13790,Credit Card,2024-08-27 08:21:00,,1684,105
13791,Online,2024-08-27 08:35:00,,1432,103
13792,Credit Card,2024-08-27 08:57:00,,1809,105
13793,Credit Card,2024-08-27 09:02:00,,4212,103
13794,Credit Card,2024-08-27 12:23:00,,2766,103
13795,Credit Card,2024-08-27 13:39:00,,4530,103
13796,Credit Card,2024-08-27 15:13:00,,1045,111
13797,Credit Card,2024-08-27 16:45:00,,2454,108
13798,Credit Card,2024-08-27 18:58:00,,28,108
13799,Credit Card,2024-08-27 19:49:00,,1496,111
13800,Credit Card,2024-08-27 20:04:00,,2158,108
13801,Credit Card,2024-08-27 20:53:00,,3971,103
13802,Credit Card,2024-08-28 08:17:00,,876,108
13803,Credit Card,2024-08-28 09:01:00,,4351,108
13804,Credit Card,2024-08-28 09:11:00,,2350,101
13805,Credit Card,2024-08-28 11:48:00,,4578,101
13806,Credit Card,2024-08-28 13:48:00,,3855,108
13807,Credit Card,2024-08-28 14:50:00,,3265,108
13808,Credit Card,2024-08-28 14:53:00,,1703,106
13809,Online,2024-08-28 15:31:00,,3765,109
13810,Credit Card,2024-08-28 16:51:00,,4262,106
13811,Credit Card,2024-08-28 16:58:00,,3957,109
13812,Credit Card,2024-08-28 18:07:00,,2159,109
13813,Online,2024-08-28 18:18:00,,1452,106
13814,Credit Card,2024-08-28 20:50:00,,3856,108
13815,Cash,2024-08-29 07:31:00,,3104,102
13816,Credit Card,2024-08-29 07:43:00,,1376,110
13817,Credit Card,2024-08-29 08:03:00,,4587,102
13818,Credit Card,2024-08-29 09:47:00,,2511,110
13819,Credit Card,2024-08-29 10:44:00,,3611,110
13820,Online,2024-08-29 11:46:00,,4350,102
13821,Credit Card,2024-08-29 12:52:00,,1676,110
13822,Credit Card,2024-08-29 12:55:00,,858,102
13823,Credit Card,2024-08-29 13:10:00,,790,105
13824,Credit Card,2024-08-29 14:05:00,,1743,105
13825,Online,2024-08-29 15:28:00,,4377,105
13826,Credit Card,2024-08-29 17:20:00,,4620,111
13827,Credit Card,2024-08-29 17:48:00,,1652,111
13828,Credit Card,2024-08-29 18:08:00,,2444,104
13829,Online,2024-08-29 19:30:00,,2046,105
13830,Online,2024-08-29 19:55:00,,4411,111
13831,Credit Card,2024-08-29 20:18:00,,3731,104
13832,Credit Card,2024-08-30 07:15:00,,3296,104
13833,Cash,2024-08-30 07:21:00,,1249,106
13834,Credit Card,2024-08-30 07:29:00,,1771,101
13835,Credit Card,2024-08-30 08:05:00,,3875,106
13836,Credit Card,2024-08-30 08:07:00,,1277,104
13837,Credit Card,2024-08-30 09:14:00,,197,104
13838,Credit Card,2024-08-30 09:58:00,,968,106
13839,Credit Card,2024-08-30 10:05:00,,3533,106
13840,Credit Card,2024-08-30 11:37:00,,991,104
13841,Credit Card,2024-08-30 11:57:00,,1576,106
13842,Credit Card,2024-08-30 12:11:00,,2858,101
13843,Cash,2024-08-30 13:07:00,,3960,104
13844,Cash,2024-08-30 13:27:00,,2007,106
13845,Credit Card,2024-08-30 13:34:00,,2891,106
13846,Cash,2024-08-30 13:58:00,,4061,104
13847,Credit Card,2024-08-30 14:04:00,,1279,104
13848,Cash,2024-08-30 14:08:00,,2129,107
13849,Credit Card,2024-08-30 14:10:00,,1509,109
13850,Credit Card,2024-08-30 14:11:00,,725,107
13851,Credit Card,2024-08-30 14:37:00,,76,107
13852,Credit Card,2024-08-30 15:04:00,,2789,107
13853,Online,2024-08-30 15:43:00,,1483,104
13854,Credit Card,2024-08-30 15:51:00,,3121,107
13855,Credit Card,2024-08-30 16:01:00,,639,109
13856,Credit Card,2024-08-30 16:01:00,,1435,104
13857,Credit Card,2024-08-30 16:22:00,,681,107
13858,Credit Card,2024-08-30 18:27:00,,1398,107
13859,Online,2024-08-30 19:36:00,,1691,104
13860,Credit Card,2024-08-30 20:22:00,,2448,109
13861,Credit Card,2024-08-31 07:16:00,,350,107
13862,Credit Card,2024-08-31 07:18:00,,3371,107
13863,Credit Card,2024-08-31 07:43:00,,2861,108
13864,Credit Card,2024-08-31 08:19:00,,2805,107
13865,Credit Card,2024-08-31 08:29:00,,170,111
13866,Cash,2024-08-31 08:39:00,,4615,108
13867,Credit Card,2024-08-31 08:40:00,,3723,111
13868,Credit Card,2024-08-31 10:16:00,,982,111
13869,Credit Card,2024-08-31 10:32:00,,1797,107
13870,Cash,2024-08-31 10:48:00,,550,107
13871,Credit Card,2024-08-31 11:19:00,,511,111
13872,Credit Card,2024-08-31 11:35:00,,4652,111
13873,Credit Card,2024-08-31 12:09:00,,3994,107
13874,Credit Card,2024-08-31 12:15:00,,3535,111
13875,Credit Card,2024-08-31 12:35:00,,1828,111
13876,Credit Card,2024-08-31 12:35:00,,184,107
13877,Online,2024-08-31 12:57:00,,2481,108
13878,Credit Card,2024-08-31 13:24:00,,1928,107
13879,Credit Card,2024-08-31 13:57:00,,725,111
13880,Cash,2024-08-31 14:12:00,,4757,107
13881,Credit Card,2024-08-31 14:48:00,,4503,112
13882,Cash,2024-08-31 15:59:00,,1315,104
13883,Credit Card,2024-08-31 16:40:00,,3818,112
